case_id,legacy_case_id,manual_id,cell_number,treatment,source_image,source_fov_encrypted,global_x,global_y,raw_sha256,manual_swc_sha256
evotest_div10cc_cell199,div10_cell199,tracings_M237_totrace_Encrypted_199_0,199,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F9_dilutedDMSO.tif,3963564,4259.000000,11428.000000,e9d010d32d9ca2565116e8c9da0ef805e26cabca40c4fd196e78a6e9e47e1832,d8e936f207f77966c57c6e1d0634c9f5a5b2479226e94be1114feaf70621c3a8
evotest_div10cc_cell200,div10_cell200,tracings_M237_totrace_Encrypted_200_0,200,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F9_dilutedDMSO.tif,3963564,4460.500000,9488.000000,2158af40181e04f898951b61f01ee7eeb7f43808945df37478a6be848c3146e0,6308a7fb83c3e3064c96f89ff9d7a76efa2c41b0c6efc7ed55e27e8977937a93
evotest_div10cc_cell201,div10_cell201,tracings_M237_totrace_Encrypted_201_0,201,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_F9_dilutedDMSO.tif,3963564,5807.500000,9614.000000,91818e37570bf9dca0c7af0e833488983ec3c68a1f81adccf36c1ad85417dfad,8069fbd4a6c1708ff7b284a8d1511cc30e3f7a0212459eb4a5684e171c8f9f5d
evotest_div10cc_cell202,div10_cell202,tracings_M237_totrace_Encrypted_202_0,202,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,6227.500000,5376.000000,13f4e14950fcb356e6a0a508bc1f7ef0876dd7bd1061865958841370da24f20f,591ed4dccf6a26d2cd18c8b57c24a041c983b91ded5ccca1246b76235db53511
evotest_div10cc_cell203,div10_cell203,tracings_M237_totrace_Encrypted_203_0,203,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,8888.000000,4734.500000,55c078ad098f807241a2647bd23d2b82fb0664da2d5b4a022cb48bc09af83add,272e6ade332f54587b8be9e0ff036f75295aa0b3fa2bf6a9661ff0ff5254f1c7
evotest_div10cc_cell204,div10_cell204,tracings_M237_totrace_Encrypted_204_0,204,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,8744.000000,6248.500000,4986bf56fb97decf464996a1bd1927a30097d6333c29e504b5cebfe61f38fb57,e1ee57d7dd4dbc51af8cf5aad303b827986d538f17578f568e444d6d82ad9de2
evotest_div10cc_cell205,div10_cell205,tracings_M237_totrace_Encrypted_205_0,205,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,8519.000000,3264.000000,3a33a1836854c624765c9e7024020597dc355c7543395d602f7e75da511889de,a069e6bb03d9a4900fd0cfdb4567c4635409c25d62f9f1d7184eade12e41d354
evotest_div10cc_cell206,div10_cell206,tracings_M237_totrace_Encrypted_206_0,206,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,8966.500000,4630.500000,50441a9edbe1f11882ebb0d264f0fcff82d72aa04019617c413a608534167f02,c07515724a754327ebc00443ae913337db17d367c50287e778f3994204e91e70
evotest_div10cc_cell207,div10_cell207,tracings_M237_totrace_Encrypted_207_0,207,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,7657.500000,7714.500000,2dde9b6d2037dd16111f8a383fa46ce2edfcdd391d8a15f5b4ef3761ccda2f07,3bd67a42b0fad6ae013e5db4dce758ccf192218cf5d407c09f8d3b965987d206
evotest_div10cc_cell208,div10_cell208,tracings_M237_totrace_Encrypted_208_0,208,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,8204.000000,7388.000000,37dd02bb72ea9323757cb2a72811ac35d393f0305b07cbb2820cbf0983d43f36,6911764248b0e4a7d09e2e7785b94804f0d2ca155bc9a6356bcdad08f637df5c
evotest_div10cc_cell209,div10_cell209,tracings_M237_totrace_Encrypted_209_0,209,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,5611.500000,8876.000000,9b84bc9dfeb8dd939219c098c40948130aa3ab578cd1c4dbddf94e6218f28bdf,00ce70ca12e1b370b92a6d1418d204d32adbfd738c40313af8db420c69444704
evotest_div10cc_cell210,div10_cell210,tracings_M237_totrace_Encrypted_210_0,210,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,8197.500000,7432.000000,559cb67abb2a7ad85996d8aa43bc6db31c8284ffdcee756ba1997e4ffa46c685,e4afd721b682a3f2b09ab9afa628958a31f28bf936186864c1a773eeef3d5c34
evotest_div10cc_cell211,div10_cell211,tracings_M237_totrace_Encrypted_211_0,211,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,8655.000000,3103.500000,80bd7b59d7f8452ea6e9b555cb89bdacafc3dae38691a2153f28168c36923653,10ccb85bb299f57ebb168074be81a8e42493e8a949c6afa5cfde8a522c7ed341
evotest_div10cc_cell212,div10_cell212,tracings_M237_totrace_Encrypted_212_0,212,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,8834.000000,7769.000000,728aecd55e8f94326e165116368bc2cf86ab79b5f39c4bd330c7f7b34acbb2a2,d1db02f2e1b6af83473723c61829a0258f8bdb5d6771b5e48e49e6aa82f700e0
evotest_div10cc_cell213,div10_cell213,tracings_M237_totrace_Encrypted_213_0,213,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,4800.500000,9497.500000,3074052a50b7e5d3b94b2eeb224802c6689ed0f6a830a6beabed574a04e904ae,91134b527e16ffb94539211287020253db9dffc28562f4aa98e617effbdd7029
evotest_div10cc_cell214,div10_cell214,tracings_M237_totrace_Encrypted_214_0,214,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,8660.500000,6690.500000,6f7277b32eb67c0a653c80f98c7dd8a558ac7aa3e8fc435c0ae390abf8f9491f,c9a1ec693bfbb7ca0046cf49f20889243432fab8e71acbf1727ce8cb63cc877b
evotest_div10cc_cell215,div10_cell215,tracings_M237_totrace_Encrypted_215_0,215,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,5954.500000,4720.500000,a94cb04ed8b674ecf640e2a75ade8a2ad3930bfd5db901815d637a22ade58350,fd1903364137784b0a6f210b345212010888fbc4407d80fa939b6a7b748aaebb
evotest_div10cc_cell216,div10_cell216,tracings_M237_totrace_Encrypted_216_0,216,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,6284.500000,6552.500000,e94320dcd389d61f1a977259ef2306e861132de277b29caebcac59e0ef968cc7,36a81b526bf32c3e2ffa92229e969e682cd979489187445c890e078b345e5400
evotest_div10cc_cell217,div10_cell217,tracings_M237_totrace_Encrypted_217_0,217,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,4211.000000,9200.500000,63571dfedf8d817eb3de4ac5b6614b41f7dfe272066522b283da12e63b13bff8,2b15dbee015c43fd344bacaf34914465c36ea490584309dc6fd1031a20d73001
evotest_div10cc_cell218,div10_cell218,tracings_M237_totrace_Encrypted_218_0,218,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_F3_Blebbistatin.tif,4971526,8379.000000,3455.000000,00fdfde133d1ce8c28a0605ec48b375d82ecd259d8c0f73d5c4872646f7ab51c,1e35a35f7f8b3f549e4266c58cd30beeb98ac13fb3b5ece80cfed1d3107ddfea
evotest_div10cc_cell219,div10_cell219,tracings_M237_totrace_Encrypted_219_0,219,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,6924.000000,2681.500000,7b2376716148996be3296bb7aaa711f01705b7e6ea72642b1bd0b9398a145d66,1e2370baf006b93ad7055529c5f45b470dbda0f6790c7f884403d3dddd05f687
evotest_div10cc_cell220,div10_cell220,tracings_M237_totrace_Encrypted_220_0,220,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,7715.000000,5516.000000,806e50d6fc1df155b79ff1a82edd0c11c1115b43707e5e926e4954afffbf41e9,dccb76bcdb2ec249ab3ccd7e52c2c274660df662a6b117aa3969adaf4603f9e7
evotest_div10cc_cell221,div10_cell221,tracings_M237_totrace_Encrypted_221_0,221,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,5274.000000,1791.500000,04ff8949b6bfcf61040b81b10cffad46e86facee29cb288c89f161a5c24c67cb,52940e0d0e6fb487386c4d7834069b170ec1af280105c723d3b91e20bf6f8045
evotest_div10cc_cell222,div10_cell222,tracings_M237_totrace_Encrypted_222_0,222,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,5182.000000,4154.000000,b7d40cf33b5766dc1c8b58acab18dbcccb34739c51ba2ef9426e784afff1e961,2166e0f64f87ded32924ac3d11412de52753209f658c6bcd38aede5cbb9e9592
evotest_div10cc_cell223,div10_cell223,tracings_M237_totrace_Encrypted_223_0,223,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,6224.500000,133.500000,9ed1c09a761df8861a34d49f029e18df0a718bd7dabba5607938b8554c6ef97d,d5fbda80dbe921f01efdb5a8c4a18839f03ba7503da2755103fc28b3e04178d9
evotest_div10cc_cell224,div10_cell224,tracings_M237_totrace_Encrypted_224_0,224,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,10479.500000,8728.500000,c12027196feebc7b5b73c3f3be33c51ace620bd0de32fcbb7029bdae20f2dd5f,6a5ee0f502592ec4fd9adcbffd5f762c484710361e3ef2bbb1665306da141a51
evotest_div10cc_cell225,div10_cell225,tracings_M237_totrace_Encrypted_225_0,225,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,9002.500000,6025.500000,7aa8d61c9d299c665e076faab1ed1a489c053dcbc7f7a35eec9a7287d1437da3,c86c556d237c99468fa451981c13779fb88b66928f405897e1b83ec08c3964cf
evotest_div10cc_cell226,div10_cell226,tracings_M237_totrace_Encrypted_226_0,226,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,5234.500000,9907.000000,b351216d535fd24a7c26651f4c49f0dd72bf05a4318868c3b285d4826f142a87,32e31d4a7b95c3fb87c9f17bf6b20bdd1fd36d4b9c439adde6036ec0f5c5c29c
evotest_div10cc_cell227,div10_cell227,tracings_M237_totrace_Encrypted_227_0,227,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,10067.500000,7048.500000,f47b8e40ed4925672b9a18f5c4bb3d8ba5682fad7654867f6258e4cb705f0940,a6939a7bd6dc7700e13a166287d3f024b6b9ebc9f6649663143c854526a76420
evotest_div10cc_cell228,div10_cell228,tracings_M237_totrace_Encrypted_228_0,228,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,5990.000000,8317.500000,fc18973fa360144a378018db122697f23badb22092f4105221caada9a3b94945,46b690d8527b689a45b81ba48c6b02929366dea4684854c6299eb0a523cf7cd0
evotest_div10cc_cell229,div10_cell229,tracings_M237_totrace_Encrypted_229_0,229,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,6981.500000,5004.500000,cf1c734b6e5a8adfcb726255530739fad8fa1129b1d93d92adb6109740f83a44,640421f413901b36f9534e3fa77f5e13aca131b13a10fd055c400a342006d7e7
evotest_div10cc_cell230,div10_cell230,tracings_M237_totrace_Encrypted_230_0,230,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,6986.000000,4853.500000,cadeea31c2b6a908a584d53e45da5f0f20e1e5eafcc3a672bc2beb80f6693d30,0ed3a841fa8e75eee5da979af17d94797fa0cb3a76da32266424b015c35237ce
evotest_div10cc_cell231,div10_cell231,tracings_M237_totrace_Encrypted_231_0,231,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,8767.000000,6971.500000,180fa1c75e0c11957e6a3aeb36a418ed1240e9c2a1795687964ccddabcfefa37,ee6a5aed2d1e6bb20ef09aa1fd2792e61c486b089aa211b43f5996f8baee59f6
evotest_div10cc_cell232,div10_cell232,tracings_M237_totrace_Encrypted_232_0,232,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,8003.000000,9120.500000,e144ab744f211391eec52931b0faf779854dafe633810902663d37dc18908338,02c445025b5d9f0b948bc70e819e8f8f93349c7a9a0f8ea1c667c20923f72cc3
evotest_div10cc_cell233,div10_cell233,tracings_M237_totrace_Encrypted_233_0,233,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,5847.500000,6489.000000,eb2657d285f6a4b6739586026d8f7784e5adebc4bd5cf11139513fd515b7c63c,d6159a208853247704fb1f7b5cd851ef1ba675296c2cf8e93cc2ba57e628f117
evotest_div10cc_cell234,div10_cell234,tracings_M237_totrace_Encrypted_234_0,234,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,3304.500000,10894.500000,63dbdad520c35c00dc37b87b5ec0e2372b9b8666ed2ee93717a714c0d2e483e3,34fdc958b54bddae5f364a3d5a343a3111b72eab764b023235db1ec8dc25e2f9
evotest_div10cc_cell235,div10_cell235,tracings_M237_totrace_Encrypted_235_0,235,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,2818.000000,2486.500000,4050d64b09778501bbd5cdb58d5bd8c7f516e6c7a42fa135f7304b0de522dee2,62fc0ee8c489deb4872f3a3d2cbd1bd123dc260aef66b7bd5064b51139e76c30
evotest_div10cc_cell236,div10_cell236,tracings_M237_totrace_Encrypted_236_0,236,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,12097.000000,6384.500000,eeaa18cc9f9caebc1d5ae8c64f155f2c6c6a424b60f973f699bc52023ef8defe,e2d71370ea4f7138f50cd143a02d4bdba292594e434215a4ca861eb56052ec83
evotest_div10cc_cell237,div10_cell237,tracings_M237_totrace_Encrypted_237_0,237,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,10184.500000,7108.500000,d736753829c87e7d305b6440cd5ba28d06594a09be5bef95644472457587b4bc,c103d1c0f1cafa89cd0f44a2e4528cbd5a7dc0af65d8b07a0f7ddf82541a2c3e
evotest_div10cc_cell238,div10_cell238,tracings_M237_totrace_Encrypted_238_0,238,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,7498.000000,1768.500000,58cc07989fababebce02b798163f2566c006a00022abc6386fa6c197d059c836,4d4b81c834c740d7f154e388c3e00f0ac0720853353cc78d341614da755286da
evotest_div10cc_cell239,div10_cell239,tracings_M237_totrace_Encrypted_239_0,239,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,7278.000000,6621.000000,d8f3e1ef282b5297620999d85dd0a85a9f1fd4e7b164759f5ee84beced55fd68,be22f9d1d1f728caf63f956db31edf1bf07aee1df88b7af2f272234157c23821
evotest_div10cc_cell240,div10_cell240,tracings_M237_totrace_Encrypted_240_0,240,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,4917.000000,4531.500000,9cb6fbed7b3edc160aac73ee9ea354ff279c3707309f0e4c87dc152b9b028016,31db5db51c0977fff2db8b887ccbeb77ee2a20a961538c7b2faafc353d9c85c6
evotest_div10cc_cell241,div10_cell241,tracings_M237_totrace_Encrypted_241_0,241,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,3618.500000,12233.500000,176f673d72ddd975e39dff4d594faa7d37ce956aa925cb3671970ddaf4a6fc3d,84280cc83ecae986826a66bb770f028b2eece550f6163a4f3ed8b9adfb733598
evotest_div10cc_cell242,div10_cell242,tracings_M237_totrace_Encrypted_242_0,242,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,8814.000000,6089.000000,b248be10e81cfc1fa256cd940f9b68b776a516c435554d7013c18d35f567d63a,9b46593b9918276226fe970919c008f3bd175b8c83f63af5b938fa2b1d04235b
evotest_div10cc_cell243,div10_cell243,tracings_M237_totrace_Encrypted_243_0,243,dilutedDMSO,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_FKplate_E9_dilutedDMSO.tif,5133668,2847.500000,2726.000000,df2802ff337874c4d11e27c93b337e5d1944f861ffa258f761d396bcaf7e1fa4,5928d3af90a61042ee80d638facee714badc39c1105d877cb03b3289e3759a75
evotest_div10cc_cell244,div10_cell244,tracings_M237_totrace_Encrypted_244_0,244,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,6338.500000,1760.000000,784e63b15a4db3b0bbf35ab1ea2238f43d65ea883d67c13ad3018d0e96039e86,b3bccf8f0e0938091158c6b6c4ea75f9651abb2b49c9106e8021c784b22c86d2
evotest_div10cc_cell245,div10_cell245,tracings_M237_totrace_Encrypted_245_0,245,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,9310.000000,3625.500000,ac7942b1abc2abd1f5fd484a24621fa74d525e4c15d246820965e14059c6cbf2,0e7ddfd99b7da2739364861f4775dfc3360cfa55087dd82f10934b3a8600ff3b
evotest_div10cc_cell246,div10_cell246,tracings_M237_totrace_Encrypted_246_0,246,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,1432.000000,7548.000000,53ed86b44d2ee5123768fd582d1d9f699c5151446c4be725b8aa509246751cf7,a831e0e852943301511c7b991c801dc90d2dbfea157feb258e74a67ed996215f
evotest_div10cc_cell247,div10_cell247,tracings_M237_totrace_Encrypted_247_0,247,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,9286.500000,3776.000000,248799566dff06c8084b3b7eeb199fe58384bd9eeb2beba96f5d33fad4362f5f,21dba4dcdfe52def17bfb5090ae067e4bdd8af34b0cab37c083c04e0764402cf
evotest_div10cc_cell248,div10_cell248,tracings_M237_totrace_Encrypted_248_0,248,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,8650.500000,1766.500000,8aeb2178049500cbb8b7b162f59f8cc9db2ef3661dc389eb97878c9a387f2e6d,ed714964793f2a922819b5eb05456d9a0627eb5acdee09cfa8873f549c643ec8
evotest_div10cc_cell249,div10_cell249,tracings_M237_totrace_Encrypted_249_0,249,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,6562.000000,6989.500000,a62671ed5fa682a5d9f3fd50905fdd4eca65cf2a4873e6599c8d891175a8169f,4128d06512fdb5f972c2a9a2c0eafb782b1643cdde5eb8f08a5541917522dd83
evotest_div10cc_cell250,div10_cell250,tracings_M237_totrace_Encrypted_250_0,250,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,7183.500000,6604.500000,34a646c78580f55792e108503cb457ff0880e7ff038d608149b517e1e0d6b117,89e441d2ef30bc9c66bd72714221e3ea2c13dc0e75af64bfd7e3114d3758849b
evotest_div10cc_cell251,div10_cell251,tracings_M237_totrace_Encrypted_251_0,251,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,3478.500000,1694.000000,faab7a6ed58c26feca201032dc407649e6dd94148c1d3de509242066036de0c8,85a3a2c79ce22aec7e24500aafdcb3483d0a20c741a95ca809c746d89ca8366c
evotest_div10cc_cell252,div10_cell252,tracings_M237_totrace_Encrypted_252_0,252,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,2701.000000,11706.500000,2b4f09305dd9d85b88a876c83ec9ca109e8c3973cd35abf841255ce84a5eb89d,bbd5b4e24e3c39d4f58cd72a2d85e9a53daebba6a4243ca39e9a829da86cfd26
evotest_div10cc_cell253,div10_cell253,tracings_M237_totrace_Encrypted_253_0,253,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,958.000000,6101.500000,918fb1477a93162e4d34e4e9acdd2f67539f1b70920413cfe93b9707a5577aca,008800efd52647f7a361ed4a777af46181d9e2ba597680e58203c26f45fb2ec4
evotest_div10cc_cell254,div10_cell254,tracings_M237_totrace_Encrypted_254_0,254,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,3682.000000,5128.000000,b24767e704cc8e5233fdd94745b25879ab51927d537a30a5627c22965df1a02e,00547fffecd408e84efb6e65d3bcc015c1a3b67883a5ff458af0f26a05d52c81
evotest_div10cc_cell255,div10_cell255,tracings_M237_totrace_Encrypted_255_0,255,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,2472.500000,8771.000000,20d55ebd322ce5c80c4e3e036485cff34b521c14b529be10843fc16ff24820da,5618016fef7b73a1f68b285ba1ceb7458b0612399c4f2434e16235da1bb60a32
evotest_div10cc_cell256,div10_cell256,tracings_M237_totrace_Encrypted_256_0,256,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,8014.000000,2372.000000,5c58a17b093bfd9abbee6951b70b4f8eb07eb8d9b89bb6a746dcb6dc5b950575,7758e06ece15f0db2e340c8c5792a84b17e1ec5011c32c05d07e674b35ca6785
evotest_div10cc_cell257,div10_cell257,tracings_M237_totrace_Encrypted_257_0,257,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,8746.000000,10486.500000,8f7aa9354e6cddd9ce37eb95e11f4462e1944c274aac0f911611d46a49c8d6d5,4a9ecf5ec2703554713d733df480fd9d25af85908a9bff229dfa9e9a7cc10d06
evotest_div10cc_cell258,div10_cell258,tracings_M237_totrace_Encrypted_258_0,258,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,5082.500000,2950.500000,1e62217d9dd2900d9af4a44e1b92912c0dfc680e2c23e8369dbda58153a910fd,00339b8797eb771fc93634be06cb8b3e2fc604e79796fac57fd31698e12e18aa
evotest_div10cc_cell259,div10_cell259,tracings_M237_totrace_Encrypted_259_0,259,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,2872.500000,5568.500000,ec85303c3eeb92f90634e7cb6d8d332b79af02bbd9498bfe10a01c3b7778d147,71086705544991d66acb61bcbe687e642b4ddb787d263222770b7c9b9876dc63
evotest_div10cc_cell260,div10_cell260,tracings_M237_totrace_Encrypted_260_0,260,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,11611.000000,4023.500000,e28d4a0f8d21e0c5e6883e9e89f8f171ef0d18fe8ba681e81c94b37438c8acca,40f0c19e418e34237de3871b322908c702e821eb46449182462dd4c4ff2c6ed8
evotest_div10cc_cell261,div10_cell261,tracings_M237_totrace_Encrypted_261_0,261,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,8211.000000,2307.500000,406b3576d9fa901acaaafef311e3be0d31fe0d13788115849d04331c911b7a46,223daa67dd4021fa0c2edb9b483ed50ec8c61caaa83ec69fffe258b9ed12b7d0
evotest_div10cc_cell262,div10_cell262,tracings_M237_totrace_Encrypted_262_0,262,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,11063.500000,10481.000000,d2bf431fb3bcb85a3a99d647fe564777c8062b6413dc457a70905d588fbe7994,7f239f89e174db7e7a9727758a5518a6d144b597a8375ab57dd4b365bbae7715
evotest_div10cc_cell263,div10_cell263,tracings_M237_totrace_Encrypted_263_0,263,Blebbistatin,260723_cc_M237_S24tdTomMFL26#02_div10_postROCKi_10x_zoom1.6_ERplate_E3_Blebbistatin.tif,5525540,8889.000000,4334.500000,0c93e3313c512ee7fef459152e3a950c83df3076594891ecd3f08d27f2b5f210,201f04a4a4a330ed25b44fe0a3f8703047997523c95135e97d3fa1c9a3f238b3
